segment_id,segment_name,start_city,end_city,length_km,base_travel_time_minutes,road_type
SEG-004201,Baranagar to Thrissur via Urban Arterial 22,Baranagar,Thrissur,89.28,122,State Highway
SEG-004202,Bokaro to Siliguri via Urban Arterial 87,Bokaro,Siliguri,190.85,258,State Highway
SEG-004203,Farrukhabad to Motihari via Rural Road 74,Farrukhabad,Motihari,127.04,160,Highway
SEG-004204,Thiruvananthapuram to Tenali via Highway 73,Thiruvananthapuram,Tenali,481.66,441,Urban Arterial
SEG-004205,Madhyamgram to Dharmavaram via Expressway 62,Madhyamgram,Dharmavaram,201.93,192,State Highway
SEG-004206,Nangloi Jat to Phagwara via Urban Arterial 91,Nangloi Jat,Phagwara,455.89,332,State Highway
SEG-004207,Bardhaman to Bidar via Expressway 70,Bardhaman,Bidar,11.18,9,Expressway
SEG-004208,Tenali to Avadi via Urban Arterial 97,Tenali,Avadi,79.98,64,State Highway
SEG-004209,Thanjavur to Adoni via Expressway 72,Thanjavur,Adoni,357.3,600,State Highway
SEG-004210,Ujjain to Guntakal via Urban Arterial 65,Ujjain,Guntakal,215.38,338,Highway
SEG-004211,Gandhidham to Kanpur via Expressway 80,Gandhidham,Kanpur,92.19,98,Expressway
SEG-004212,Madanapalle to Jorhat via Rural Road 3,Madanapalle,Jorhat,421.04,572,Rural Road
SEG-004213,Aligarh to Nangloi Jat via State Highway 9,Aligarh,Nangloi Jat,159.99,294,Rural Road
SEG-004214,Arrah to Shimoga via Expressway 50,Arrah,Shimoga,426.42,408,Rural Road
SEG-004215,Meerut to Belgaum via Expressway 74,Meerut,Belgaum,23.85,17,Urban Arterial
SEG-004216,Bidhannagar to Avadi via Rural Road 63,Bidhannagar,Avadi,391.84,267,Rural Road
SEG-004217,Tezpur to Patna via Rural Road 51,Tezpur,Patna,128.9,137,Rural Road
SEG-004218,Jalna to Purnia via Urban Arterial 32,Jalna,Purnia,238.26,301,Rural Road
SEG-004219,Karaikudi to Ajmer via Expressway 62,Karaikudi,Ajmer,63.66,57,Urban Arterial
SEG-004220,Shivpuri to Hindupur via Urban Arterial 89,Shivpuri,Hindupur,165.12,169,Expressway
SEG-004221,Vijayawada to Nandyal via Urban Arterial 47,Vijayawada,Nandyal,246.59,230,Expressway
SEG-004222,Hospet to Rohtak via Highway 62,Hospet,Rohtak,164.4,153,Urban Arterial
SEG-004223,Varanasi to Ambattur via State Highway 61,Varanasi,Ambattur,166.56,196,Rural Road
SEG-004224,Ramgarh to Bhiwani via Expressway 96,Ramgarh,Bhiwani,159.98,145,Rural Road
SEG-004225,Tirunelveli to Durgapur via Highway 38,Tirunelveli,Durgapur,298.33,411,State Highway
SEG-004226,Gangtok to Gandhinagar via Expressway 41,Gangtok,Gandhinagar,179.66,121,State Highway
SEG-004227,Kavali to Anantapur via Urban Arterial 10,Kavali,Anantapur,119.79,87,State Highway
SEG-004228,Maheshtala to Etawah via Rural Road 34,Maheshtala,Etawah,156.97,273,Highway
SEG-004229,Bhusawal to Imphal via Highway 24,Bhusawal,Imphal,43.87,43,Rural Road
SEG-004230,Dhanbad to Mumbai via Urban Arterial 63,Dhanbad,Mumbai,458.87,327,State Highway
SEG-004231,Fatehpur to Siliguri via State Highway 37,Fatehpur,Siliguri,258.03,346,State Highway
SEG-004232,Buxar to Ranchi via Expressway 65,Buxar,Ranchi,345.49,304,Rural Road
SEG-004233,Darbhanga to Kharagpur via Highway 86,Darbhanga,Kharagpur,309.09,344,State Highway
SEG-004234,Nandyal to Saharanpur via State Highway 13,Nandyal,Saharanpur,62.42,83,Urban Arterial
SEG-004235,Ajmer to Karawal Nagar via Highway 23,Ajmer,Karawal Nagar,370.36,292,Urban Arterial
SEG-004236,Ahmednagar to Vijayawada via Rural Road 12,Ahmednagar,Vijayawada,209.46,357,State Highway
SEG-004237,Mangalore to Firozabad via Rural Road 55,Mangalore,Firozabad,169.28,189,Expressway
SEG-004238,Silchar to Bardhaman via Rural Road 70,Silchar,Bardhaman,103.78,77,State Highway
SEG-004239,Indore to Kharagpur via Rural Road 64,Indore,Kharagpur,260.54,290,Urban Arterial
SEG-004240,Phagwara to Nellore via Expressway 55,Phagwara,Nellore,188.91,161,State Highway
SEG-004241,Gaya to Navi Mumbai via Rural Road 36,Gaya,Navi Mumbai,469.8,426,Rural Road
SEG-004242,Rajpur Sonarpur to Kalyan-Dombivli via State Highway 28,Rajpur Sonarpur,Kalyan-Dombivli,253.38,224,Highway
SEG-004243,Rajpur Sonarpur to Pali via Rural Road 18,Rajpur Sonarpur,Pali,189.4,233,Highway
SEG-004244,Shimoga to Mahbubnagar via Expressway 99,Shimoga,Mahbubnagar,346.69,340,Expressway
SEG-004245,Kharagpur to Rajahmundry via Urban Arterial 6,Kharagpur,Rajahmundry,349.34,290,Urban Arterial
SEG-004246,Thanjavur to Bhatpara via Highway 68,Thanjavur,Bhatpara,223.93,331,Highway
SEG-004247,Meerut to Nagaon via Expressway 95,Meerut,Nagaon,288.39,227,Rural Road
SEG-004248,Kolkata to Agartala via Urban Arterial 55,Kolkata,Agartala,247.75,407,Urban Arterial
SEG-004249,Visakhapatnam to Delhi via Expressway 95,Visakhapatnam,Delhi,325.15,379,Rural Road
SEG-004250,Amritsar to Berhampore via Urban Arterial 3,Amritsar,Berhampore,159.12,253,State Highway
SEG-004251,Bharatpur to Faridabad via Expressway 37,Bharatpur,Faridabad,145.15,107,Expressway
SEG-004252,Phagwara to Nanded via Rural Road 40,Phagwara,Nanded,272.4,196,Highway
SEG-004253,Singrauli to Bidhannagar via Highway 39,Singrauli,Bidhannagar,151.93,141,Expressway
SEG-004254,Mehsana to Kolhapur via Urban Arterial 75,Mehsana,Kolhapur,277.37,453,Urban Arterial
SEG-004255,Ujjain to Khammam via Rural Road 1,Ujjain,Khammam,332.34,594,Expressway
SEG-004256,Tiruppur to Ambattur via Highway 46,Tiruppur,Ambattur,478.11,438,Expressway
SEG-004257,Patiala to Salem via State Highway 87,Patiala,Salem,275.2,485,Urban Arterial
SEG-004258,Sagar to Amaravati via Highway 25,Sagar,Amaravati,178.85,212,Highway
SEG-004259,Aizawl to Agartala via State Highway 82,Aizawl,Agartala,349.22,269,Highway
SEG-004260,Mathura to Berhampore via Rural Road 33,Mathura,Berhampore,339.37,285,Expressway
SEG-004261,Sambalpur to Dewas via Highway 7,Sambalpur,Dewas,481.1,360,Rural Road
SEG-004262,Kamarhati to Bardhaman via Urban Arterial 29,Kamarhati,Bardhaman,272.83,388,Highway
SEG-004263,Anantapur to Bettiah via Rural Road 33,Anantapur,Bettiah,326.85,518,Urban Arterial
SEG-004264,Nashik to Rajpur Sonarpur via Rural Road 12,Nashik,Rajpur Sonarpur,230.35,183,Rural Road
SEG-004265,Bhagalpur to Raichur via Urban Arterial 98,Bhagalpur,Raichur,385.28,510,Expressway
SEG-004266,Bidar to Kolhapur via Highway 79,Bidar,Kolhapur,183.31,145,Urban Arterial
SEG-004267,Thoothukudi to Kanpur via Highway 29,Thoothukudi,Kanpur,254.02,414,Highway
SEG-004268,Jodhpur to Anantapur via Expressway 88,Jodhpur,Anantapur,468.71,466,Expressway
SEG-004269,Morbi to Nangloi Jat via Rural Road 37,Morbi,Nangloi Jat,231.99,226,Highway
SEG-004270,Hindupur to Alwar via Urban Arterial 33,Hindupur,Alwar,162.99,115,Rural Road
SEG-004271,Amritsar to Kumbakonam via Highway 96,Amritsar,Kumbakonam,38.27,30,State Highway
SEG-004272,Dhule to Vellore via Expressway 81,Dhule,Vellore,467.29,569,Rural Road
SEG-004273,Mysore to Asansol via Rural Road 36,Mysore,Asansol,155.46,245,Rural Road
SEG-004274,Gopalpur to Katni via Urban Arterial 5,Gopalpur,Katni,89.69,69,Rural Road
SEG-004275,Pondicherry to Latur via Rural Road 50,Pondicherry,Latur,294.8,316,Rural Road
SEG-004276,Patna to Asansol via State Highway 8,Patna,Asansol,488.18,588,Highway
SEG-004277,Bhusawal to Raiganj via Expressway 53,Bhusawal,Raiganj,342.99,320,Urban Arterial
SEG-004278,Chittoor to Agartala via Highway 60,Chittoor,Agartala,149.79,128,Highway
SEG-004279,Kurnool to Mahbubnagar via Expressway 56,Kurnool,Mahbubnagar,320.02,408,Urban Arterial
SEG-004280,Khora  to Ujjain via State Highway 22,Khora ,Ujjain,489.26,600,Rural Road
SEG-004281,Motihari to Udaipur via Rural Road 64,Motihari,Udaipur,288.97,231,Expressway
SEG-004282,Tadepalligudem to Visakhapatnam via Expressway 97,Tadepalligudem,Visakhapatnam,53.26,54,Highway
SEG-004283,Jamshedpur to Rampur via State Highway 1,Jamshedpur,Rampur,494.02,347,Rural Road
SEG-004284,Motihari to Guwahati via Rural Road 55,Motihari,Guwahati,317.21,389,Expressway
SEG-004285,Hosur to Ongole via Rural Road 47,Hosur,Ongole,338.11,318,Rural Road
SEG-004286,Morena to Shivpuri via Urban Arterial 77,Morena,Shivpuri,348.64,539,Urban Arterial
SEG-004287,Bhusawal to Gangtok via State Highway 7,Bhusawal,Gangtok,261.89,212,Rural Road
SEG-004288,Gwalior to Bellary via Expressway 60,Gwalior,Bellary,61.01,47,Highway
SEG-004289,Shivpuri to Chapra via Highway 99,Shivpuri,Chapra,32.76,43,Highway
SEG-004290,Raiganj to Satara via Urban Arterial 62,Raiganj,Satara,306.77,208,Highway
SEG-004291,Secunderabad to Durgapur via Urban Arterial 40,Secunderabad,Durgapur,123.09,85,Urban Arterial
SEG-004292,Vijayawada to Chapra via Urban Arterial 54,Vijayawada,Chapra,419.29,293,Highway
SEG-004293,Thiruvananthapuram to Karawal Nagar via Expressway 36,Thiruvananthapuram,Karawal Nagar,454.99,556,State Highway
SEG-004294,Amroha to Hubli–Dharwad via Highway 1,Amroha,Hubli–Dharwad,328.16,313,State Highway
SEG-004295,Tadepalligudem to Gwalior via Highway 14,Tadepalligudem,Gwalior,476.4,377,Urban Arterial
SEG-004296,Bijapur to Ambattur via Expressway 17,Bijapur,Ambattur,443.8,323,Expressway
SEG-004297,Bhubaneswar to Kolkata via Rural Road 63,Bhubaneswar,Kolkata,48.11,38,Highway
SEG-004298,Raichur to Silchar via State Highway 87,Raichur,Silchar,414.57,600,Urban Arterial
SEG-004299,Maheshtala to Chennai via Urban Arterial 4,Maheshtala,Chennai,330.64,268,Urban Arterial
SEG-004300,Pudukkottai to Haridwar via State Highway 41,Pudukkottai,Haridwar,276.85,368,Rural Road
SEG-004301,Serampore to Sirsa via Highway 27,Serampore,Sirsa,426.84,348,Rural Road
SEG-004302,Miryalaguda to Gopalpur via State Highway 92,Miryalaguda,Gopalpur,404.51,414,State Highway
SEG-004303,Khora  to Vasai-Virar via Highway 86,Khora ,Vasai-Virar,44.26,58,Urban Arterial
SEG-004304,Vijayawada to Kolkata via Urban Arterial 66,Vijayawada,Kolkata,58.86,39,Rural Road
SEG-004305,Sonipat to Chennai via Highway 25,Sonipat,Chennai,390.47,600,Highway
SEG-004306,Patiala to Anand via Rural Road 74,Patiala,Anand,360.67,268,State Highway
SEG-004307,Kozhikode to Khora  via Highway 81,Kozhikode,Khora ,194.53,210,State Highway
SEG-004308,Khandwa to Guntur via Highway 11,Khandwa,Guntur,325.51,269,Highway
SEG-004309,Nangloi Jat to Nagpur via Urban Arterial 66,Nangloi Jat,Nagpur,148.99,118,Urban Arterial
SEG-004310,Anantapur to Coimbatore via Rural Road 81,Anantapur,Coimbatore,271.56,246,State Highway
SEG-004311,Etawah to Hapur via Rural Road 33,Etawah,Hapur,133.68,217,Expressway
SEG-004312,Indore to Kochi via Highway 2,Indore,Kochi,82.98,65,Rural Road
SEG-004313,Gopalpur to Phusro via State Highway 52,Gopalpur,Phusro,39.02,28,Urban Arterial
SEG-004314,Kota to Anantapuram via Highway 39,Kota,Anantapuram,302.3,254,Urban Arterial
SEG-004315,Aizawl to Shimla via Rural Road 42,Aizawl,Shimla,158.89,127,Highway
SEG-004316,Jaunpur to Panipat via State Highway 39,Jaunpur,Panipat,239.83,226,Highway
SEG-004317,Shimoga to Shivpuri via Expressway 90,Shimoga,Shivpuri,290.1,216,Urban Arterial
SEG-004318,Mehsana to Delhi via Urban Arterial 98,Mehsana,Delhi,75.4,53,Urban Arterial
SEG-004319,Burhanpur to Jammu via Highway 83,Burhanpur,Jammu,311.72,279,Expressway
SEG-004320,Phusro to Ajmer via Highway 91,Phusro,Ajmer,245.75,182,Rural Road
SEG-004321,Bhagalpur to Gaya via State Highway 44,Bhagalpur,Gaya,438.14,318,Rural Road
SEG-004322,Tadepalligudem to Ahmednagar via Expressway 61,Tadepalligudem,Ahmednagar,436.66,376,Highway
SEG-004323,Karaikudi to Hospet via Urban Arterial 17,Karaikudi,Hospet,319.28,295,Highway
SEG-004324,Phagwara to Naihati via Urban Arterial 7,Phagwara,Naihati,246.04,172,Expressway
SEG-004325,Satna to Ajmer via State Highway 34,Satna,Ajmer,21.58,21,Urban Arterial
SEG-004326,Sambalpur to Delhi via Highway 97,Sambalpur,Delhi,353.66,439,Expressway
SEG-004327,Hajipur to Kolkata via State Highway 7,Hajipur,Kolkata,363.39,289,Expressway
SEG-004328,Noida to Mehsana via State Highway 43,Noida,Mehsana,88.27,116,Rural Road
SEG-004329,Etawah to Bulandshahr via Highway 69,Etawah,Bulandshahr,469.46,317,Expressway
SEG-004330,Bilaspur to Shimla via State Highway 83,Bilaspur,Shimla,338.69,246,Urban Arterial
SEG-004331,Mehsana to Bettiah via Highway 13,Mehsana,Bettiah,429.16,314,Highway
SEG-004332,Burhanpur to Begusarai via Rural Road 58,Burhanpur,Begusarai,440.76,295,State Highway
SEG-004333,Nangloi Jat to Ramgarh via Urban Arterial 30,Nangloi Jat,Ramgarh,281.65,217,State Highway
SEG-004334,Mira-Bhayandar to Bally via Highway 99,Mira-Bhayandar,Bally,310.62,529,Urban Arterial
SEG-004335,Ambarnath to Bhubaneswar via Rural Road 56,Ambarnath,Bhubaneswar,90.08,94,Highway
SEG-004336,Ozhukarai to Bhagalpur via Urban Arterial 10,Ozhukarai,Bhagalpur,38.52,28,State Highway
SEG-004337,Morbi to Hubli–Dharwad via Highway 36,Morbi,Hubli–Dharwad,169.84,126,Expressway
SEG-004338,Rewa to Loni via Highway 42,Rewa,Loni,165.62,141,State Highway
SEG-004339,Bally to Howrah via Urban Arterial 90,Bally,Howrah,258.48,193,Highway
SEG-004340,Suryapet to Barasat via Highway 31,Suryapet,Barasat,183.9,132,Rural Road
SEG-004341,Agartala to Chinsurah via State Highway 12,Agartala,Chinsurah,204.88,144,State Highway
SEG-004342,Jaipur to Farrukhabad via Expressway 89,Jaipur,Farrukhabad,462.5,600,State Highway
SEG-004343,Gandhidham to Alwar via Rural Road 64,Gandhidham,Alwar,34.07,60,Urban Arterial
SEG-004344,Bihar Sharif to Anantapur via Rural Road 63,Bihar Sharif,Anantapur,327.78,247,Urban Arterial
SEG-004345,Junagadh to Siliguri via Highway 97,Junagadh,Siliguri,133.55,106,Rural Road
SEG-004346,Hindupur to Raipur via Highway 77,Hindupur,Raipur,157.96,126,Highway
SEG-004347,Jalandhar to Tiruvottiyur via Highway 81,Jalandhar,Tiruvottiyur,145.38,141,State Highway
SEG-004348,Burhanpur to Cuttack via State Highway 82,Burhanpur,Cuttack,344.78,523,Expressway
SEG-004349,Kirari Suleman Nagar to Dewas via Expressway 32,Kirari Suleman Nagar,Dewas,491.34,600,Rural Road
SEG-004350,Durg to Ahmednagar via Expressway 63,Durg,Ahmednagar,435.35,299,Expressway
SEG-004351,Warangal to Maheshtala via Highway 84,Warangal,Maheshtala,311.55,216,State Highway
SEG-004352,Jodhpur to Bhusawal via Highway 9,Jodhpur,Bhusawal,220.83,265,Expressway
SEG-004353,Pali to Shimoga via Urban Arterial 69,Pali,Shimoga,446.1,468,State Highway
SEG-004354,Bhiwani to Gopalpur via Urban Arterial 26,Bhiwani,Gopalpur,362.86,424,Rural Road
SEG-004355,Begusarai to Miryalaguda via Urban Arterial 20,Begusarai,Miryalaguda,388.1,466,Expressway
SEG-004356,Jodhpur to Secunderabad via Highway 79,Jodhpur,Secunderabad,138.1,269,Rural Road
SEG-004357,Kozhikode to Gwalior via Highway 11,Kozhikode,Gwalior,61.54,65,Rural Road
SEG-004358,Raipur to Katni via Urban Arterial 4,Raipur,Katni,464.49,600,Rural Road
SEG-004359,Ahmednagar to Pimpri-Chinchwad via Urban Arterial 63,Ahmednagar,Pimpri-Chinchwad,382.47,515,State Highway
SEG-004360,Pallavaram to Jorhat via Urban Arterial 94,Pallavaram,Jorhat,365.2,386,Rural Road
SEG-004361,Moradabad to Nagercoil via Highway 20,Moradabad,Nagercoil,498.01,467,Highway
SEG-004362,Mumbai to Deoghar via Highway 81,Mumbai,Deoghar,30.48,34,State Highway
SEG-004363,Rewa to Bardhaman via Rural Road 23,Rewa,Bardhaman,357.99,375,Highway
SEG-004364,Rampur to Bettiah via Urban Arterial 86,Rampur,Bettiah,241.67,462,State Highway
SEG-004365,Munger to Hindupur via Urban Arterial 48,Munger,Hindupur,433.96,564,State Highway
SEG-004366,Kolkata to Burhanpur via Rural Road 58,Kolkata,Burhanpur,238.93,309,Urban Arterial
SEG-004367,Tiruvottiyur to Siliguri via Highway 6,Tiruvottiyur,Siliguri,332.01,539,Rural Road
SEG-004368,Panipat to Nanded via Highway 31,Panipat,Nanded,298.92,267,Highway
SEG-004369,Bellary to Ranchi via Urban Arterial 56,Bellary,Ranchi,384.43,386,Urban Arterial
SEG-004370,Indore to Aizawl via Urban Arterial 98,Indore,Aizawl,402.14,564,Expressway
SEG-004371,Rourkela to Malda via Urban Arterial 13,Rourkela,Malda,397.45,268,Rural Road
SEG-004372,Jabalpur to Bhilai via State Highway 75,Jabalpur,Bhilai,360.79,272,Rural Road
SEG-004373,Raiganj to Chapra via Rural Road 15,Raiganj,Chapra,314.96,284,Rural Road
SEG-004374,Suryapet to Kota via Rural Road 60,Suryapet,Kota,442.1,600,Rural Road
SEG-004375,Singrauli to Gandhidham via Expressway 35,Singrauli,Gandhidham,58.81,42,Rural Road
SEG-004376,Shimoga to Gudivada via State Highway 92,Shimoga,Gudivada,36.5,44,Expressway
SEG-004377,Nizamabad to Rajahmundry via Urban Arterial 87,Nizamabad,Rajahmundry,478.27,399,Expressway
SEG-004378,Raipur to Rohtak via Urban Arterial 89,Raipur,Rohtak,292.06,334,Rural Road
SEG-004379,Panihati to Chittoor via Highway 33,Panihati,Chittoor,103.03,74,Rural Road
SEG-004380,Kalyan-Dombivli to Gangtok via Highway 16,Kalyan-Dombivli,Gangtok,365.76,300,Rural Road
SEG-004381,Deoghar to Vijayawada via Expressway 36,Deoghar,Vijayawada,397.96,472,Expressway
SEG-004382,Bhopal to Jalna via Expressway 62,Bhopal,Jalna,457.18,411,Expressway
SEG-004383,Ulhasnagar to Ramagundam via Rural Road 76,Ulhasnagar,Ramagundam,194.39,136,Highway
SEG-004384,Proddatur to Khammam via Highway 52,Proddatur,Khammam,386.97,480,State Highway
SEG-004385,Uluberia to Khandwa via Urban Arterial 42,Uluberia,Khandwa,139.23,105,Highway
SEG-004386,Secunderabad to Karaikudi via State Highway 57,Secunderabad,Karaikudi,403.73,444,Rural Road
SEG-004387,Barasat to Indore via Expressway 19,Barasat,Indore,306.29,276,Urban Arterial
SEG-004388,Anand to Jamnagar via State Highway 77,Anand,Jamnagar,186.34,135,Urban Arterial
SEG-004389,Mysore to Gorakhpur via Rural Road 89,Mysore,Gorakhpur,246.49,254,State Highway
SEG-004390,Bulandshahr to Suryapet via Urban Arterial 91,Bulandshahr,Suryapet,160.16,122,Expressway
SEG-004391,Khora  to Bhind via Urban Arterial 74,Khora ,Bhind,469.96,384,State Highway
SEG-004392,Hosur to Muzaffarnagar via Expressway 94,Hosur,Muzaffarnagar,312.08,233,Expressway
SEG-004393,Jalna to Orai via Rural Road 73,Jalna,Orai,490.97,382,State Highway
SEG-004394,Baranagar to Panipat via State Highway 97,Baranagar,Panipat,22.49,20,Expressway
SEG-004395,Nagpur to Madurai via Expressway 64,Nagpur,Madurai,173.14,191,State Highway
SEG-004396,Jamnagar to Bareilly via Rural Road 79,Jamnagar,Bareilly,339.34,412,Urban Arterial
SEG-004397,Bhavnagar to Bhatpara via Rural Road 1,Bhavnagar,Bhatpara,410.09,600,Highway
SEG-004398,Kolkata to Bhatpara via State Highway 28,Kolkata,Bhatpara,30.59,42,Highway
SEG-004399,Durgapur to Mira-Bhayandar via Highway 66,Durgapur,Mira-Bhayandar,342.76,373,Urban Arterial
SEG-004400,Siwan to Jaipur via Urban Arterial 67,Siwan,Jaipur,172.72,323,Rural Road
SEG-004401,Sasaram to Nashik via Urban Arterial 58,Sasaram,Nashik,23.44,27,Urban Arterial
SEG-004402,Haridwar to Patna via Urban Arterial 45,Haridwar,Patna,454.43,577,Highway
SEG-004403,Pimpri-Chinchwad to Shahjahanpur via Rural Road 86,Pimpri-Chinchwad,Shahjahanpur,265.66,189,Highway
SEG-004404,Mumbai to Gaya via Urban Arterial 6,Mumbai,Gaya,348.25,346,Highway
SEG-004405,Raichur to Jabalpur via Expressway 54,Raichur,Jabalpur,51.88,36,State Highway
SEG-004406,Ozhukarai to Aurangabad via Rural Road 34,Ozhukarai,Aurangabad,222.9,189,Urban Arterial
SEG-004407,Shivpuri to Firozabad via Rural Road 53,Shivpuri,Firozabad,315.99,358,Expressway
SEG-004408,Muzaffarnagar to Thoothukudi via Urban Arterial 36,Muzaffarnagar,Thoothukudi,431.77,426,Rural Road
SEG-004409,Jaunpur to Gorakhpur via State Highway 75,Jaunpur,Gorakhpur,79.7,73,Expressway
SEG-004410,Hosur to Rajpur Sonarpur via Expressway 66,Hosur,Rajpur Sonarpur,19.0,15,Expressway
SEG-004411,Tenali to Berhampore via Urban Arterial 25,Tenali,Berhampore,80.05,63,Highway
SEG-004412,Jamnagar to Pali via Rural Road 38,Jamnagar,Pali,257.85,173,State Highway
SEG-004413,Amravati to Madanapalle via Urban Arterial 78,Amravati,Madanapalle,117.58,118,Rural Road
SEG-004414,Jamalpur to Pudukkottai via State Highway 66,Jamalpur,Pudukkottai,114.36,79,Highway
SEG-004415,Khammam to Sikar via Urban Arterial 65,Khammam,Sikar,239.85,360,Expressway
SEG-004416,Bhimavaram to New Delhi via State Highway 86,Bhimavaram,New Delhi,87.76,110,Expressway
SEG-004417,Nadiad to Erode via State Highway 31,Nadiad,Erode,214.73,169,Rural Road
SEG-004418,Medininagar to Malda via Rural Road 50,Medininagar,Malda,94.46,93,Highway
SEG-004419,Gangtok to Yamunanagar via Expressway 6,Gangtok,Yamunanagar,85.89,66,Rural Road
SEG-004420,Anand to Gandhinagar via Highway 35,Anand,Gandhinagar,124.47,248,Expressway
SEG-004421,Vasai-Virar to Ambattur via State Highway 25,Vasai-Virar,Ambattur,191.01,231,State Highway
SEG-004422,Warangal to Malda via State Highway 26,Warangal,Malda,391.42,380,Highway
SEG-004423,Kakinada to Proddatur via Rural Road 75,Kakinada,Proddatur,293.99,546,Expressway
SEG-004424,Berhampore to Sambhal via Expressway 27,Berhampore,Sambhal,13.5,26,Expressway
