traffic_id,city_name,area_or_road_segment,timestamp,traffic_level,average_speed_kph,incident_type,incident_description,estimated_delay_minutes
TRF-0009018,Udaipur,Anna Salai,2025-08-29 18:22:13,Moderate,46.6,Accident,Accident reported near Anna Salai in Udaipur.,11
TRF-0009019,Bokaro,Connaught Place,2025-08-29 18:14:13,Low,24.7,None,None,0
TRF-0009020,Sagar,Marine Drive,2025-08-29 18:01:13,Moderate,32.1,None,None,0
TRF-0009021,Katihar,Outer Ring Road,2025-08-29 18:30:13,Moderate,32.7,None,None,0
TRF-0009022,Barasat,Old Airport Road,2025-08-29 19:27:13,Moderate,56.6,Accident,Accident reported near Old Airport Road in Barasat.,44
TRF-0009023,Ramgarh,ITPL Main Road,2025-08-29 19:17:13,Moderate,63.1,Vehicle Breakdown,Vehicle Breakdown reported near ITPL Main Road in Ramgarh.,6
TRF-0009024,Ambala,Western Express Highway,2025-08-29 18:55:13,Low,13.9,Accident,Accident reported near Western Express Highway in Ambala.,56
TRF-0009025,Jodhpur,Western Express Highway,2025-08-29 18:38:13,Heavy,25.9,Road Closure,Road Closure reported near Western Express Highway in Jodhpur.,92
TRF-0009026,Jamnagar,MG Road,2025-08-29 19:19:13,Moderate,59.8,Road Closure,Road Closure reported near MG Road in Jamnagar.,108
TRF-0009027,Guna,Connaught Place,2025-08-29 19:10:13,Moderate,40.6,None,None,0
TRF-0009028,Tadipatri,NH44 Bypass,2025-08-29 18:47:13,Low,34.8,Construction,Construction reported near NH44 Bypass in Tadipatri.,16
TRF-0009029,Jaunpur,Hyderabad-Mumbai Highway,2025-08-29 19:18:13,Low,66.9,None,None,0
TRF-0009030,Latur,NH44 Bypass,2025-08-29 18:22:13,Moderate,61.9,None,None,0
TRF-0009031,Munger,Anna Salai,2025-08-29 19:25:13,Moderate,56.2,None,None,0
TRF-0009032,Visakhapatnam,MG Road,2025-08-29 18:44:13,Severe,7.6,None,None,0
TRF-0009033,Nandyal,Anna Salai,2025-08-29 19:35:13,Low,70.5,Road Closure,Road Closure reported near Anna Salai in Nandyal.,106
TRF-0009034,Malda,Western Express Highway,2025-08-29 19:16:13,Moderate,70.7,None,None,0
TRF-0009035,Bathinda,ITPL Main Road,2025-08-29 18:44:13,Severe,5.6,None,None,0
TRF-0009036,Dewas,Anna Salai,2025-08-29 19:49:13,Low,50.7,Road Closure,Road Closure reported near Anna Salai in Dewas.,102
TRF-0009037,Gwalior,Old Airport Road,2025-08-29 18:38:13,Moderate,79.3,None,None,0
TRF-0009038,Kurnool,Hyderabad-Mumbai Highway,2025-08-29 18:35:13,Low,28.3,Construction,Construction reported near Hyderabad-Mumbai Highway in Kurnool.,103
TRF-0009039,Baranagar,Marine Drive,2025-08-29 19:40:13,Severe,9.0,None,None,0
TRF-0009040,Vijayanagaram,Old Airport Road,2025-08-29 18:10:13,Low,30.4,None,None,0
TRF-0009041,Anantapur,ITPL Main Road,2025-08-29 18:41:13,Low,62.8,None,None,0
TRF-0009042,Gangtok,Old Airport Road,2025-08-29 18:01:13,Low,52.3,None,None,0
TRF-0009043,Nagercoil,Old Airport Road,2025-08-29 18:19:13,Severe,13.6,None,None,0
TRF-0009044,Avadi,ITPL Main Road,2025-08-29 19:11:13,Moderate,75.7,None,None,0
TRF-0009045,Saharanpur,Outer Ring Road,2025-08-29 19:33:13,Moderate,34.9,Accident,Accident reported near Outer Ring Road in Saharanpur.,49
TRF-0009046,Munger,ITPL Main Road,2025-08-29 19:22:13,Low,64.8,None,None,0
TRF-0009047,Mehsana,ITPL Main Road,2025-08-29 19:06:13,Moderate,51.3,Vehicle Breakdown,Vehicle Breakdown reported near ITPL Main Road in Mehsana.,85
TRF-0009048,Bongaigaon,Old Airport Road,2025-08-29 18:45:13,Moderate,53.9,Construction,Construction reported near Old Airport Road in Bongaigaon.,2
TRF-0009049,Saharanpur,ITPL Main Road,2025-08-29 19:20:13,Low,10.5,None,None,0
TRF-0009050,Hosur,Anna Salai,2025-08-29 18:59:13,Moderate,6.0,None,None,0
TRF-0009051,Kolkata,Hyderabad-Mumbai Highway,2025-08-29 18:56:13,Heavy,22.8,Construction,Construction reported near Hyderabad-Mumbai Highway in Kolkata.,105
TRF-0009052,Latur,Hyderabad-Mumbai Highway,2025-08-29 19:14:13,Heavy,25.4,None,None,0
TRF-0009053,Khora ,Western Express Highway,2025-08-29 19:10:13,Heavy,29.3,None,None,0
TRF-0009054,Bathinda,MG Road,2025-08-29 18:07:13,Heavy,16.2,None,None,0
TRF-0009055,Malegaon,ITPL Main Road,2025-08-29 18:33:13,Moderate,21.8,None,None,0
TRF-0009056,Danapur,MG Road,2025-08-29 18:46:13,Moderate,48.8,Accident,Accident reported near MG Road in Danapur.,40
TRF-0009057,Jamnagar,Old Airport Road,2025-08-29 18:17:13,Low,16.1,None,None,0
TRF-0009058,Tiruvottiyur,Outer Ring Road,2025-08-29 18:27:13,Low,23.2,Road Closure,Road Closure reported near Outer Ring Road in Tiruvottiyur.,56
TRF-0009059,Ahmednagar,Anna Salai,2025-08-29 18:54:13,Moderate,7.3,None,None,0
TRF-0009060,Durgapur,Anna Salai,2025-08-29 19:06:13,Heavy,18.5,None,None,0
TRF-0009061,Udaipur,Hyderabad-Mumbai Highway,2025-08-29 18:48:13,Moderate,59.8,Road Closure,Road Closure reported near Hyderabad-Mumbai Highway in Udaipur.,39
TRF-0009062,Kakinada,Old Airport Road,2025-08-29 18:40:13,Moderate,7.5,None,None,0
TRF-0009063,Madanapalle,NH44 Bypass,2025-08-29 18:38:13,Low,73.1,None,None,0
TRF-0009064,Rampur,Western Express Highway,2025-08-29 18:08:13,Moderate,76.9,None,None,0
TRF-0009065,Danapur,Outer Ring Road,2025-08-29 18:36:13,Moderate,36.3,None,None,0
TRF-0009066,Aligarh,Marine Drive,2025-08-29 18:06:13,Heavy,27.4,None,None,0
TRF-0009067,Jaunpur,Old Airport Road,2025-08-29 18:12:13,Moderate,51.5,None,None,0
TRF-0009068,Ranchi,Connaught Place,2025-08-29 19:10:13,Moderate,68.6,None,None,0
TRF-0009069,Mangalore,MG Road,2025-08-29 18:45:13,Moderate,16.9,Construction,Construction reported near MG Road in Mangalore.,107
TRF-0009070,Ambattur,Anna Salai,2025-08-29 18:25:13,Heavy,28.7,None,None,0
TRF-0009071,Baranagar,Marine Drive,2025-08-29 18:15:13,Low,27.1,None,None,0
TRF-0009072,Adoni,Anna Salai,2025-08-29 19:50:13,Moderate,69.7,None,None,0
TRF-0009073,Bhind,Anna Salai,2025-08-29 19:56:13,Moderate,69.9,None,None,0
TRF-0009074,Indore,NH44 Bypass,2025-08-29 18:59:13,Moderate,7.1,None,None,0
TRF-0009075,Tumkur,MG Road,2025-08-29 18:18:13,Low,19.6,None,None,0
TRF-0009076,Ujjain,Outer Ring Road,2025-08-29 18:20:13,Heavy,26.8,Road Closure,Road Closure reported near Outer Ring Road in Ujjain.,6
TRF-0009077,Kurnool,ITPL Main Road,2025-08-29 19:38:13,Severe,13.1,None,None,0
TRF-0009078,Lucknow,ITPL Main Road,2025-08-29 18:04:13,Severe,11.6,Accident,Accident reported near ITPL Main Road in Lucknow.,98
TRF-0009079,Kolhapur,Hyderabad-Mumbai Highway,2025-08-29 18:31:13,Moderate,38.0,None,None,0
TRF-0009080,Serampore,Old Airport Road,2025-08-29 18:04:13,Low,35.8,None,None,0
TRF-0009081,Karaikudi,NH44 Bypass,2025-08-29 19:41:13,Low,79.2,None,None,0
TRF-0009082,Bhilai,MG Road,2025-08-29 18:32:13,Moderate,55.6,Vehicle Breakdown,Vehicle Breakdown reported near MG Road in Bhilai.,17
TRF-0009083,Machilipatnam,Marine Drive,2025-08-29 19:29:13,Low,34.3,None,None,0
TRF-0009084,Bhiwani,Marine Drive,2025-08-29 19:26:13,Moderate,5.1,None,None,0
TRF-0009085,Firozabad,Hyderabad-Mumbai Highway,2025-08-29 19:56:13,Severe,13.2,None,None,0
TRF-0009086,Nangloi Jat,Outer Ring Road,2025-08-29 19:31:13,Low,24.1,Road Closure,Road Closure reported near Outer Ring Road in Nangloi Jat.,76
TRF-0009087,Nangloi Jat,ITPL Main Road,2025-08-29 19:41:13,Moderate,30.6,None,None,0
TRF-0009088,Kollam,Anna Salai,2025-08-29 18:52:13,Heavy,22.5,None,None,0
TRF-0009089,Karnal,Anna Salai,2025-08-29 18:12:13,Moderate,34.0,None,None,0
TRF-0009090,Gorakhpur,Old Airport Road,2025-08-29 19:59:13,Low,58.6,None,None,0
TRF-0009091,Narasaraopet,Outer Ring Road,2025-08-29 19:56:13,Heavy,17.4,None,None,0
TRF-0009092,New Delhi,Anna Salai,2025-08-29 18:58:13,Heavy,20.9,None,None,0
TRF-0009093,Belgaum,ITPL Main Road,2025-08-29 18:05:13,Moderate,40.8,None,None,0
TRF-0009094,Ulhasnagar,Anna Salai,2025-08-29 19:17:13,Moderate,44.2,None,None,0
TRF-0009095,Mira-Bhayandar,Western Express Highway,2025-08-29 19:54:13,Low,28.3,None,None,0
TRF-0009096,Sambhal,NH44 Bypass,2025-08-29 19:22:13,Severe,11.4,None,None,0
TRF-0009097,Haridwar,Outer Ring Road,2025-08-29 19:49:13,Low,14.8,None,None,0
TRF-0009098,Jalgaon,MG Road,2025-08-29 19:27:13,Moderate,21.3,None,None,0
TRF-0009099,Arrah,Connaught Place,2025-08-29 18:35:13,Moderate,14.7,None,None,0
TRF-0009100,Kulti,Outer Ring Road,2025-08-29 18:45:13,Low,5.4,None,None,0
TRF-0009101,Kolkata,Connaught Place,2025-08-29 19:49:13,Low,68.0,Construction,Construction reported near Connaught Place in Kolkata.,22
TRF-0009102,Gaya,Old Airport Road,2025-08-29 19:48:13,Heavy,23.3,None,None,0
TRF-0009103,Ramagundam,Western Express Highway,2025-08-29 19:11:13,Moderate,60.1,None,None,0
TRF-0009104,Vellore,Anna Salai,2025-08-29 19:36:13,Severe,14.8,Construction,Construction reported near Anna Salai in Vellore.,24
TRF-0009105,Kamarhati,ITPL Main Road,2025-08-29 18:20:13,Moderate,64.9,None,None,0
TRF-0009106,Ratlam,ITPL Main Road,2025-08-29 18:04:13,Severe,12.0,None,None,0
TRF-0009107,Jalgaon,Anna Salai,2025-08-29 18:08:13,Moderate,17.3,None,None,0
TRF-0009108,Srikakulam,Marine Drive,2025-08-29 18:25:13,Moderate,57.5,None,None,0
TRF-0009109,Sagar,Outer Ring Road,2025-08-29 19:11:13,Low,6.3,Road Closure,Road Closure reported near Outer Ring Road in Sagar.,8
TRF-0009110,Jammu,Old Airport Road,2025-08-29 18:24:13,Low,28.0,Accident,Accident reported near Old Airport Road in Jammu.,25
TRF-0009111,Karimnagar,MG Road,2025-08-29 19:49:13,Severe,7.6,Vehicle Breakdown,Vehicle Breakdown reported near MG Road in Karimnagar.,27
TRF-0009112,Chennai,Outer Ring Road,2025-08-29 19:00:13,Low,31.6,None,None,0
TRF-0009113,Bally,NH44 Bypass,2025-08-29 18:51:13,Heavy,18.9,None,None,0
TRF-0009114,Kishanganj,ITPL Main Road,2025-08-29 19:23:13,Heavy,20.2,None,None,0
TRF-0009115,Bhilai,Anna Salai,2025-08-29 18:36:13,Low,41.6,None,None,0
TRF-0009116,Bhilwara,Hyderabad-Mumbai Highway,2025-08-29 19:47:13,Moderate,19.6,Accident,Accident reported near Hyderabad-Mumbai Highway in Bhilwara.,13
TRF-0009117,Pondicherry,ITPL Main Road,2025-08-29 18:31:13,Low,47.5,None,None,0
TRF-0009118,Satara,Marine Drive,2025-08-29 19:13:13,Severe,6.0,Construction,Construction reported near Marine Drive in Satara.,103
TRF-0009119,Gudivada,ITPL Main Road,2025-08-29 19:42:13,Low,47.5,None,None,0
TRF-0009120,Motihari,MG Road,2025-08-29 18:00:13,Low,68.3,None,None,0
TRF-0009121,Arrah,MG Road,2025-08-29 18:25:13,Moderate,61.2,Accident,Accident reported near MG Road in Arrah.,110
TRF-0009122,Madhyamgram,ITPL Main Road,2025-08-29 19:24:13,Low,78.5,None,None,0
TRF-0009123,Jabalpur,MG Road,2025-08-29 19:21:13,Moderate,64.7,None,None,0
TRF-0009124,Rampur,Western Express Highway,2025-08-29 19:48:13,Low,43.3,Accident,Accident reported near Western Express Highway in Rampur.,16
TRF-0009125,Chinsurah,Marine Drive,2025-08-29 18:03:13,Heavy,21.7,Road Closure,Road Closure reported near Marine Drive in Chinsurah.,93
TRF-0009126,Danapur,Outer Ring Road,2025-08-29 19:29:13,Heavy,23.0,Accident,Accident reported near Outer Ring Road in Danapur.,103
TRF-0009127,Bahraich,NH44 Bypass,2025-08-29 18:43:13,Low,56.5,None,None,0
TRF-0009128,Guntakal,Connaught Place,2025-08-29 19:56:13,Moderate,79.6,Road Closure,Road Closure reported near Connaught Place in Guntakal.,28
TRF-0009129,Aizawl,Anna Salai,2025-08-29 19:18:13,Heavy,26.4,Road Closure,Road Closure reported near Anna Salai in Aizawl.,56
TRF-0009130,Kamarhati,NH44 Bypass,2025-08-29 18:33:13,Severe,10.8,None,None,0
TRF-0009131,Bellary,MG Road,2025-08-29 19:27:13,Low,41.3,Construction,Construction reported near MG Road in Bellary.,88
TRF-0009132,Ahmednagar,Marine Drive,2025-08-29 19:55:13,Moderate,51.8,None,None,0
TRF-0009133,Tirupati,Connaught Place,2025-08-29 18:08:13,Low,62.0,None,None,0
TRF-0009134,Medininagar,Connaught Place,2025-08-29 19:47:13,Low,34.4,None,None,0
TRF-0009135,Ahmedabad,Hyderabad-Mumbai Highway,2025-08-29 18:24:13,Moderate,61.0,None,None,0
TRF-0009136,Bikaner,Western Express Highway,2025-08-29 19:56:13,Severe,7.2,Vehicle Breakdown,Vehicle Breakdown reported near Western Express Highway in Bikaner.,110
TRF-0009137,Suryapet,MG Road,2025-08-29 18:04:13,Low,35.7,Accident,Accident reported near MG Road in Suryapet.,90
TRF-0009138,Sonipat,MG Road,2025-08-29 19:13:13,Moderate,58.0,Road Closure,Road Closure reported near MG Road in Sonipat.,37
TRF-0009139,Srikakulam,Marine Drive,2025-08-29 19:49:13,Heavy,19.3,None,None,0
TRF-0009140,Ahmedabad,Western Express Highway,2025-08-29 18:09:13,Severe,6.0,None,None,0
TRF-0009141,Srinagar,NH44 Bypass,2025-08-29 19:53:13,Heavy,29.2,None,None,0
TRF-0009142,Tiruppur,Outer Ring Road,2025-08-29 19:13:13,Low,38.1,Accident,Accident reported near Outer Ring Road in Tiruppur.,38
TRF-0009143,Bidhannagar,NH44 Bypass,2025-08-29 19:53:13,Severe,7.0,None,None,0
TRF-0009144,Bhiwandi,Western Express Highway,2025-08-29 18:05:13,Moderate,74.5,None,None,0
TRF-0009145,Ratlam,Connaught Place,2025-08-29 19:59:13,Moderate,19.1,None,None,0
TRF-0009146,Kadapa,Hyderabad-Mumbai Highway,2025-08-29 19:38:13,Moderate,32.3,Vehicle Breakdown,Vehicle Breakdown reported near Hyderabad-Mumbai Highway in Kadapa.,7
TRF-0009147,Loni,MG Road,2025-08-29 19:16:13,Severe,12.8,Vehicle Breakdown,Vehicle Breakdown reported near MG Road in Loni.,62
TRF-0009148,Mumbai,Anna Salai,2025-08-29 19:01:13,Heavy,17.9,Road Closure,Road Closure reported near Anna Salai in Mumbai.,30
TRF-0009149,Jhansi,Outer Ring Road,2025-08-29 19:28:13,Low,75.6,None,None,0
TRF-0009150,Dhanbad,Marine Drive,2025-08-29 19:44:13,Moderate,57.0,None,None,0
TRF-0009151,Bharatpur,Western Express Highway,2025-08-29 19:06:13,Low,57.7,None,None,0
TRF-0009152,Bhilwara,Outer Ring Road,2025-08-29 18:01:13,Moderate,72.6,Road Closure,Road Closure reported near Outer Ring Road in Bhilwara.,23
TRF-0009153,Ongole,Anna Salai,2025-08-29 19:45:13,Moderate,45.2,None,None,0
TRF-0009154,Srikakulam,Outer Ring Road,2025-08-29 18:21:13,Low,74.3,Accident,Accident reported near Outer Ring Road in Srikakulam.,1
TRF-0009155,Mahbubnagar,ITPL Main Road,2025-08-29 19:01:13,Low,59.5,None,None,0
TRF-0009156,Gudivada,ITPL Main Road,2025-08-29 19:54:13,Low,19.9,Vehicle Breakdown,Vehicle Breakdown reported near ITPL Main Road in Gudivada.,19
TRF-0009157,Jhansi,Anna Salai,2025-08-29 19:52:13,Moderate,51.8,None,None,0
TRF-0009158,Avadi,Western Express Highway,2025-08-29 19:10:13,Low,29.5,None,None,0
TRF-0009159,Arrah,ITPL Main Road,2025-08-29 19:56:13,Severe,9.6,None,None,0
TRF-0009160,Loni,MG Road,2025-08-29 18:39:13,Low,22.1,None,None,0
TRF-0009161,Patiala,Hyderabad-Mumbai Highway,2025-08-29 18:59:13,Low,73.8,None,None,0
TRF-0009162,Ambattur,Outer Ring Road,2025-08-29 19:06:13,Low,35.0,Accident,Accident reported near Outer Ring Road in Ambattur.,72
TRF-0009163,Gandhidham,NH44 Bypass,2025-08-29 19:06:13,Heavy,27.3,None,None,0
TRF-0009164,Durgapur,Connaught Place,2025-08-29 18:51:13,Moderate,57.5,Road Closure,Road Closure reported near Connaught Place in Durgapur.,53
TRF-0009165,Satna,Hyderabad-Mumbai Highway,2025-08-29 18:34:13,Moderate,14.5,Road Closure,Road Closure reported near Hyderabad-Mumbai Highway in Satna.,99
TRF-0009166,Haldia,Western Express Highway,2025-08-29 18:44:13,Heavy,26.9,Construction,Construction reported near Western Express Highway in Haldia.,34
TRF-0009167,Bhalswa Jahangir Pur,Old Airport Road,2025-08-29 18:26:13,Severe,7.8,Vehicle Breakdown,Vehicle Breakdown reported near Old Airport Road in Bhalswa Jahangir Pur.,69
TRF-0009168,Allahabad,NH44 Bypass,2025-08-29 19:55:13,Low,34.3,None,None,0
TRF-0009169,Mirzapur,Marine Drive,2025-08-29 18:12:13,Heavy,28.9,None,None,0
TRF-0009170,Sonipat,Outer Ring Road,2025-08-29 18:13:13,Low,34.1,None,None,0
TRF-0009171,Sirsa,Hyderabad-Mumbai Highway,2025-08-29 18:38:13,Heavy,17.2,None,None,0
TRF-0009172,Kharagpur,Old Airport Road,2025-08-29 18:12:13,Heavy,24.1,Accident,Accident reported near Old Airport Road in Kharagpur.,61
TRF-0009173,Kulti,Hyderabad-Mumbai Highway,2025-08-29 19:30:13,Heavy,23.8,Road Closure,Road Closure reported near Hyderabad-Mumbai Highway in Kulti.,5
TRF-0009174,Kadapa,ITPL Main Road,2025-08-29 18:19:13,Low,55.2,Construction,Construction reported near ITPL Main Road in Kadapa.,8
TRF-0009175,Varanasi,Marine Drive,2025-08-29 19:54:13,Heavy,24.6,None,None,0
TRF-0009176,Visakhapatnam,NH44 Bypass,2025-08-29 18:03:13,Severe,7.9,Accident,Accident reported near NH44 Bypass in Visakhapatnam.,45
TRF-0009177,Jalna,NH44 Bypass,2025-08-29 19:27:13,Moderate,64.9,None,None,0
TRF-0009178,Nashik,NH44 Bypass,2025-08-29 18:00:13,Moderate,16.6,None,None,0
TRF-0009179,Thrissur,Old Airport Road,2025-08-29 18:01:13,Heavy,21.2,None,None,0
TRF-0009180,Purnia,MG Road,2025-08-29 19:23:13,Heavy,22.2,None,None,0
TRF-0009181,Jamnagar,Anna Salai,2025-08-29 18:33:13,Low,47.7,None,None,0
TRF-0009182,Bhagalpur,Connaught Place,2025-08-29 19:41:13,Heavy,29.2,None,None,0
TRF-0009183,Gulbarga,Outer Ring Road,2025-08-29 19:10:13,Low,20.0,None,None,0
TRF-0009184,Chinsurah,Outer Ring Road,2025-08-29 18:42:13,Low,73.7,Construction,Construction reported near Outer Ring Road in Chinsurah.,106
TRF-0009185,Udaipur,MG Road,2025-08-29 18:27:13,Severe,11.3,None,None,0
TRF-0009186,Guntur,Hyderabad-Mumbai Highway,2025-08-29 18:24:13,Heavy,17.3,Construction,Construction reported near Hyderabad-Mumbai Highway in Guntur.,109
TRF-0009187,Madhyamgram,Western Express Highway,2025-08-29 19:41:13,Moderate,27.1,Construction,Construction reported near Western Express Highway in Madhyamgram.,105
TRF-0009188,Nadiad,Western Express Highway,2025-08-29 18:05:13,Low,60.8,Road Closure,Road Closure reported near Western Express Highway in Nadiad.,40
TRF-0009189,Jabalpur,Western Express Highway,2025-08-29 19:57:13,Heavy,29.1,Road Closure,Road Closure reported near Western Express Highway in Jabalpur.,65
TRF-0009190,Thiruvananthapuram,MG Road,2025-08-29 19:26:13,Heavy,22.8,Accident,Accident reported near MG Road in Thiruvananthapuram.,71
TRF-0009191,Madurai,Old Airport Road,2025-08-29 18:23:13,Heavy,25.3,Accident,Accident reported near Old Airport Road in Madurai.,5
TRF-0009192,Bhiwani,NH44 Bypass,2025-08-29 19:44:13,Heavy,22.0,None,None,0
TRF-0009193,Jabalpur,Connaught Place,2025-08-29 19:05:13,Heavy,20.6,None,None,0
TRF-0009194,Gaya,Connaught Place,2025-08-29 19:09:13,Low,45.0,None,None,0
TRF-0009195,Tumkur,MG Road,2025-08-29 18:22:13,Low,79.0,None,None,0
TRF-0009196,Baranagar,Old Airport Road,2025-08-29 18:49:13,Severe,14.0,None,None,0
TRF-0009197,Ramgarh,ITPL Main Road,2025-08-29 18:50:13,Heavy,17.9,Road Closure,Road Closure reported near ITPL Main Road in Ramgarh.,16
TRF-0009198,Bijapur,Anna Salai,2025-08-29 18:50:13,Low,52.1,None,None,0
TRF-0009199,Katni,Anna Salai,2025-08-29 19:12:13,Low,35.6,Accident,Accident reported near Anna Salai in Katni.,70
TRF-0009200,Tirupati,Marine Drive,2025-08-29 19:58:13,Moderate,19.9,None,None,0
TRF-0009201,Mirzapur,Connaught Place,2025-08-29 18:46:13,Heavy,29.1,Road Closure,Road Closure reported near Connaught Place in Mirzapur.,28
TRF-0009202,Durg,MG Road,2025-08-29 19:26:13,Moderate,63.1,None,None,0
TRF-0009203,Tumkur,MG Road,2025-08-29 18:11:13,Low,5.9,None,None,0
TRF-0009204,Tiruvottiyur,Old Airport Road,2025-08-29 18:09:13,Low,17.8,None,None,0
TRF-0009205,Jabalpur,Western Express Highway,2025-08-29 18:33:13,Severe,10.9,None,None,0
TRF-0009206,Varanasi,NH44 Bypass,2025-08-29 19:56:13,Heavy,27.5,None,None,0
TRF-0009207,Chandigarh,Connaught Place,2025-08-29 18:29:13,Severe,11.5,None,None,0
TRF-0009208,Deoghar,Outer Ring Road,2025-08-29 19:10:13,Low,8.3,Accident,Accident reported near Outer Ring Road in Deoghar.,99
TRF-0009209,Gopalpur,NH44 Bypass,2025-08-29 18:58:13,Moderate,42.9,Accident,Accident reported near NH44 Bypass in Gopalpur.,47
TRF-0009210,Haridwar,Outer Ring Road,2025-08-29 19:31:13,Severe,13.9,None,None,0
TRF-0009211,Aligarh,ITPL Main Road,2025-08-29 18:47:13,Moderate,10.4,Road Closure,Road Closure reported near ITPL Main Road in Aligarh.,112
TRF-0009212,Raichur,Anna Salai,2025-08-29 19:34:13,Low,59.6,None,None,0
TRF-0009213,Pondicherry,Marine Drive,2025-08-29 18:21:13,Low,42.5,Accident,Accident reported near Marine Drive in Pondicherry.,39
TRF-0009214,Raipur,Connaught Place,2025-08-29 18:46:13,Low,23.8,None,None,0
TRF-0009215,Raichur,Marine Drive,2025-08-29 19:41:13,Heavy,29.0,None,None,0
TRF-0009216,Khandwa,Connaught Place,2025-08-29 18:42:13,Low,30.0,None,None,0
TRF-0009217,Varanasi,NH44 Bypass,2025-08-29 19:26:13,Heavy,22.1,Construction,Construction reported near NH44 Bypass in Varanasi.,110
TRF-0009218,Bally,Western Express Highway,2025-08-29 19:48:13,Moderate,24.1,None,None,0
TRF-0009219,Ahmednagar,Connaught Place,2025-08-29 18:15:13,Low,8.3,Accident,Accident reported near Connaught Place in Ahmednagar.,32
TRF-0009220,Dharmavaram,ITPL Main Road,2025-08-29 19:53:13,Low,23.9,None,None,0
TRF-0009221,Sikar,Western Express Highway,2025-08-29 19:51:13,Heavy,28.1,None,None,0
TRF-0009222,Hazaribagh,Old Airport Road,2025-08-29 19:37:13,Moderate,70.2,None,None,0
TRF-0009223,Lucknow,Hyderabad-Mumbai Highway,2025-08-29 18:33:13,Moderate,43.4,None,None,0
TRF-0009224,Ranchi,Anna Salai,2025-08-29 19:45:13,Heavy,21.2,None,None,0
TRF-0009225,Tiruppur,Connaught Place,2025-08-29 19:34:13,Moderate,30.1,None,None,0
TRF-0009226,Loni,Hyderabad-Mumbai Highway,2025-08-29 19:02:13,Low,67.2,Accident,Accident reported near Hyderabad-Mumbai Highway in Loni.,21
TRF-0009227,Raichur,Connaught Place,2025-08-29 19:22:13,Moderate,63.2,None,None,0
TRF-0009228,Gandhidham,Connaught Place,2025-08-29 18:54:13,Severe,6.6,None,None,0
TRF-0009229,Motihari,Western Express Highway,2025-08-29 18:05:13,Moderate,71.4,Road Closure,Road Closure reported near Western Express Highway in Motihari.,25
TRF-0009230,Dhule,Marine Drive,2025-08-29 18:14:13,Moderate,22.9,None,None,0
TRF-0009231,Gangtok,MG Road,2025-08-29 18:48:13,Low,73.8,None,None,0
